2013-04-16,1505000.00,1532000.00,1501000.00,1528000.00,371000,1527478.95
2013-04-15,1503000.00,1535000.00,1503000.00,1523000.00,215300,1522480.66
2013-04-12,1540000.00,1550000.00,1513000.00,1517000.00,214800,1516482.71
2013-04-11,1521000.00,1540000.00,1518000.00,1540000.00,225800,1539474.86
2013-04-10,1540000.00,1540000.00,1513000.00,1521000.00,235500,1520481.34
2013-04-09,1527000.00,1530000.00,1510000.00,1528000.00,184800,1527478.95
2013-04-08,1505000.00,1531000.00,1497000.00,1520000.00,259100,1519481.68
2013-04-05,1505000.00,1516000.00,1493000.00,1505000.00,299500,1504486.80
2013-04-04,1517000.00,1519000.00,1499000.00,1506000.00,213700,1505486.46
2013-04-03,1526000.00,1528000.00,1509000.00,1521000.00,217600,1520481.34
2013-04-02,1510000.00,1532000.00,1510000.00,1525000.00,171400,1524479.98
2013-04-01,1535000.00,1535000.00,1512000.00,1512000.00,105900,1511484.41
2013-03-29,1524000.00,1532000.00,1517000.00,1527000.00,190600,1526479.30
2013-03-28,1503000.00,1510000.00,1497000.00,1510000.00,159700,1509485.09
2013-03-27,1515000.00,1516000.00,1487000.00,1504000.00,257600,1503487.14
2013-03-26,1495000.00,1522000.00,1491000.00,1509000.00,336600,1508485.43
2013-03-25,1480000.00,1495000.00,1470000.00,1495000.00,205400,1494490.21
2013-03-22,1458000.00,1468000.00,1452000.00,1455000.00,213700,1454503.85
2013-03-21,1461000.00,1474000.00,1456000.00,1457000.00,235300,1456503.17
2013-03-20,1460000.00,1485000.00,1456000.00,1460000.00,270300,1459502.14
2013-03-19,1450000.00,1492000.00,1448000.00,1475000.00,279500,1474497.03
2013-03-18,1460000.00,1460000.00,1434000.00,1445000.00,528700,1444507.26
2013-03-15,1529000.00,1529000.00,1480000.00,1480000.00,732300,1479495.32
2013-03-14,1528000.00,1534000.00,1499000.00,1520000.00,251100,1519481.68
2013-03-13,1506000.00,1529000.00,1501000.00,1527000.00,226000,1526479.30
2013-03-12,1504000.00,1512000.00,1490000.00,1494000.00,174900,1493490.55
2013-03-11,1493000.00,1512000.00,1485000.00,1508000.00,274900,1507485.77
2013-03-08,1515000.00,1517000.00,1489000.00,1499000.00,378800,1498488.84
2013-03-07,1548000.00,1550000.00,1512000.00,1520000.00,269600,1519481.68
